"#CITATION: ""Ocean Networks Canada Data Archive", http://www.oceannetworks.ca, ADCP 2 MHz data from 8-9 Mar 2019, University of Victoria, Canada," Downloaded on 9 Mar 2019""  / Citation Title",,,,,,,
#METADATF:  BarkleyCanyon_Axis_ADCP2MHz_20190308T045900Z_20190309T045850Z-NaN_CSV_META.pdf  / Metadata file name,,,,,,,,,,,,
#SEARCHID:  8493402                              / DMAS Search ID from Oceans2.0,,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Location Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#STNNAME:   OceanNetworksCanada-Pacific-NortheastPacificOcean-BarkleyCanyon-Axis  / Station Name ,,,,,,,,,,,,
#STNCODE:   BACAX                                / Station Code ,,,,,,,,,,,,
#LATITUDE:     48.316713                         / Latitude North,,,,,,,,,,,,
#LONGITUDE:  -126.050664                         / Longitude East,,,,,,,,,,,,
#DEPTH:       985.0                              / Depth (m),,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Device Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#DEVCAT: ADCP 2 MHz                              / Device Category,,,,,,,,,,,,
#DEVTOT:    1  / Total number of Device Deployments contributing to data,,,,,,,,,,,,
#,,,,,,,,,,,,
2019-03-08T05:33:10.949Z,10.3,0,1.7,1,989.8812897,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:33:20.949Z,10.1,0,1.7,1,989.8871737,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:33:30.948Z,10.2,0,1.7,1,989.9028643,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:33:40.948Z,10.3,0,1.7,1,989.9293423,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:33:50.948Z,10.3,0,1.7,1,989.874425,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:34:00.948Z,10.1,0,1.7,1,989.909729,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:34:10.947Z,10.1,0,1.7,1,989.8695217,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:34:20.947Z,10.3,0,1.7,1,989.874425,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:34:30.947Z,10.1,0,1.7,1,989.9165936,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:34:40.947Z,10.2,0,1.7,1,989.9077676,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:34:50.947Z,10.2,0,1.7,1,989.8940383,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:35:00.948Z,10.2,0,1.7,1,989.8705024,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:35:10.948Z,10.3,0,1.7,1,989.9332649,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:35:20.947Z,10.2,0,1.7,1,989.9362069,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:35:30.946Z,10.1,0,1.7,1,989.9165936,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:35:40.947Z,10.3,0,1.7,1,989.9371876,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:35:50.946Z,10.2,0,1.7,1,989.9146323,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:36:00.946Z,10.1,0,1.7,1,989.9156129,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:36:10.946Z,10.1,0,1.7,1,989.900903,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:36:20.946Z,10.1,0,1.7,1,989.9156129,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:36:30.946Z,10.2,0,1.7,1,989.9185549,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:36:40.946Z,10.2,0,1.7,1,989.9391489,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:36:50.945Z,10.2,0,1.7,1,989.9322843,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:37:00.946Z,10.3,0,1.7,1,989.8969803,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:37:10.946Z,10.2,0,1.7,1,989.9479749,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:37:20.945Z,10.2,0,1.7,1,989.9411102,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:37:30.945Z,10.1,0,1.7,1,989.9214969,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:37:40.945Z,10.3,0,1.7,1,989.9381682,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:37:50.945Z,10.2,0,1.7,1,989.9254196,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:38:00.945Z,10.3,0,1.7,1,989.9499362,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:38:10.945Z,10.1,0,1.7,1,989.9322843,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:38:20.944Z,10.2,0,1.7,1,989.9165936,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:38:30.944Z,10.2,0,1.7,1,989.9538589,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:38:40.944Z,10.1,0,1.7,1,989.9607235,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:38:50.946Z,10.1,0,1.7,1,989.9499362,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:39:00.945Z,10.3,0,1.7,1,989.9538589,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:39:10.944Z,10.3,0,1.7,1,989.9469942,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:39:20.944Z,10.2,0,1.7,1,989.9558202,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:39:30.944Z,10.1,0,1.7,1,989.9636655,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:39:40.944Z,10.2,0,1.7,1,989.9401296,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:39:50.943Z,10.2,0,1.7,1,989.9548395,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:40:00.943Z,10.2,0,1.7,1,989.9548395,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:40:10.944Z,10.2,0,1.7,1,989.9597429,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:40:20.943Z,10,0,1.7,1,989.9705302,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:40:30.943Z,10.3,0,1.7,1,989.9626849,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:40:40.944Z,10.1,0,1.7,1,989.9626849,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:40:50.944Z,10.1,0,1.7,1,989.9469942,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:41:00.943Z,10.4,0,1.7,1,989.9469942,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:41:10.942Z,10.3,0,1.7,1,989.9754335,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:41:20.942Z,10.3,0,1.7,1,989.9842595,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:41:30.942Z,10.1,0,1.7,1,989.9822982,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:41:40.942Z,10.5,0,1.7,1,989.9832788,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:41:50.942Z,10.3,0,1.7,1,989.9940661,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:42:00.942Z,10.2,0,1.7,1,989.9538589,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:42:10.942Z,10.4,0,1.7,1,989.9803368,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:42:20.942Z,10.2,0,1.7,1,989.9656269,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:42:30.941Z,10.3,0,1.7,1,989.9921048,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:42:40.942Z,10.1,0,1.7,1,989.9822982,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:42:50.942Z,10.3,0,1.7,1,989.9989695,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:43:00.941Z,10.2,0,1.7,1,989.9901435,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:43:10.941Z,10.1,0,1.7,1,989.9901435,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:43:20.941Z,10.2,0,1.7,1,989.9803368,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:43:30.941Z,10.2,0,1.7,1,989.9950468,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:43:40.941Z,10.1,0,1.7,1,990.0009308,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:43:50.941Z,10.3,0,1.7,1,990.0176021,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:44:00.941Z,10.1,0,1.7,1,989.9852402,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:44:10.940Z,10.2,0,1.7,1,989.9862208,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:44:20.940Z,10.5,0,1.7,1,990.0077955,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:44:30.941Z,10.3,0,1.7,1,990.0254474,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:44:40.941Z,10.3,0,1.7,1,990.0156408,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:44:50.940Z,10.1,0,1.7,1,989.9940661,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:45:00.940Z,10.1,0,1.7,1,990.0097568,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:45:10.940Z,10.1,0,1.7,1,990.0166214,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:45:20.939Z,10.2,0,1.7,1,990.0372154,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:45:30.939Z,10.1,0,1.7,1,990.0048535,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:45:40.939Z,10.5,0,1.7,1,989.9617042,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:45:50.939Z,10.1,0,1.7,1,990.0274088,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:46:00.939Z,10.1,0,1.7,1,990.0264281,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:46:10.939Z,10.1,0,1.7,1,990.0352541,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:46:20.939Z,10.3,0,1.7,1,990.0126988,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:46:30.939Z,10.1,0,1.7,1,990.0136794,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:46:40.939Z,10.1,0,1.7,1,990.0225054,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:46:50.938Z,10,0,1.7,1,990.0185828,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:47:00.938Z,10.1,0,1.7,1,990.0205441,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:47:10.938Z,10.3,0,1.7,1,990.0028921,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:47:20.938Z,10.4,0,1.7,1,989.9950468,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:47:30.938Z,10.1,0,1.7,1,990.0362347,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:47:40.938Z,10.2,0,1.7,1,990.0293701,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:47:50.938Z,10.1,0,1.7,1,990.0381961,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:48:00.938Z,10.1,0,1.7,1,990.0519254,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:48:10.938Z,10.2,0,1.7,1,990.0166214,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:48:20.938Z,10.1,0,1.7,1,990.0489834,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:48:30.939Z,10.2,0,1.7,1,990.0450607,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:48:40.937Z,10.1,0,1.7,1,990.0538867,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:48:50.937Z,10.1,0,1.7,1,990.0372154,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:49:00.937Z,10.2,0,1.7,1,990.0578094,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:49:10.937Z,10.2,0,1.7,1,990.0313314,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:49:20.937Z,10.2,0,1.7,1,990.0038728,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:49:30.937Z,10.3,0,1.7,1,990.0548674,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:49:40.937Z,10.2,0,1.7,1,990.0568287,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:49:50.936Z,10.2,0,1.7,1,990.0470221,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:50:00.937Z,10.1,0,1.7,1,990.0264281,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:50:10.936Z,10.3,0,1.7,1,990.061732,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:50:20.937Z,10.3,0,1.7,1,990.0293701,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:50:30.936Z,10.1,0,1.7,1,990.0509447,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:50:40.936Z,10.1,0,1.7,1,990.0509447,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:50:50.936Z,10.1,0,1.7,1,990.0960553,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:51:00.936Z,10.2,0,1.7,1,990.0735,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:51:10.935Z,10.4,0,1.7,1,990.0931133,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:51:20.935Z,10.3,0,1.7,1,990.0568287,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:51:30.935Z,10.2,0,1.7,1,990.055848,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:51:40.935Z,10.2,0,1.7,1,990.0784033,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:51:50.935Z,10.4,0,1.7,1,990.1039006,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:52:00.935Z,10.2,0,1.7,1,990.0313314,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:52:10.937Z,10.1,0,1.7,1,990.076442,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:52:20.936Z,10.5,0,1.7,1,990.0833067,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:52:30.935Z,10.1,0,1.7,1,990.0607514,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:52:40.935Z,10.1,0,1.7,1,990.091152,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:52:50.934Z,10.2,0,1.7,1,990.0685967,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:53:00.934Z,10.3,0,1.7,1,990.0960553,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:53:10.934Z,10.2,0,1.7,1,990.0842873,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:53:20.934Z,10.3,0,1.7,1,990.0989973,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:53:30.934Z,10.2,0,1.7,1,990.1019393,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:53:40.934Z,10.2,0,1.7,1,990.0901713,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:53:50.933Z,10.2,0,1.7,1,990.085268,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:54:00.933Z,10.1,0,1.7,1,990.08821,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:54:10.934Z,10.2,0,1.7,1,990.0901713,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:54:20.933Z,10.3,0,1.7,1,990.108804,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:54:30.932Z,10.3,0,1.7,1,990.094094,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:54:40.932Z,10.2,0,1.7,1,990.0715387,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:54:50.932Z,10.2,0,1.7,1,990.091152,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:55:00.932Z,10.1,0,1.7,1,990.0980166,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:55:10.932Z,10.3,0,1.7,1,990.10292,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:55:20.932Z,10.3,0,1.7,1,990.082326,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:55:30.932Z,10.3,0,1.7,1,990.1137073,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:55:40.931Z,10.2,0,1.7,1,990.0980166,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:55:50.931Z,10.3,0,1.7,1,990.0803647,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:56:00.932Z,10.5,0,1.7,1,990.099978,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:56:10.932Z,10.4,0,1.7,1,990.0813453,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:56:20.930Z,10.3,0,1.7,1,990.0784033,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:56:30.930Z,10.3,0,1.7,1,990.1146879,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:56:40.930Z,10.3,0,1.7,1,990.091152,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:56:50.930Z,10.2,0,1.7,1,990.0980166,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:57:00.930Z,10.2,0,1.7,1,990.1244946,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:57:10.929Z,10.3,0,1.7,1,990.1156686,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:57:20.929Z,10.2,0,1.7,1,990.1382239,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:57:30.929Z,10.2,0,1.7,1,990.1156686,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:57:40.929Z,10.2,0,1.7,1,990.1333206,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:57:50.930Z,10.4,0,1.7,1,990.1225333,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:58:00.929Z,10.3,0,1.7,1,990.1293979,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:58:10.928Z,10.3,0,1.7,1,990.091152,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:58:20.928Z,10.2,0,1.7,1,990.1293979,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:58:30.928Z,10.1,0,1.7,1,990.1166493,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:58:40.928Z,10.2,0,1.7,1,990.1490112,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:58:50.928Z,10.2,0,1.7,1,990.1597985,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:59:00.927Z,10.2,0,1.7,1,990.1470499,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:59:10.927Z,10.2,0,1.7,1,990.1470499,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:59:20.927Z,10.1,0,1.7,1,990.1421466,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:59:30.927Z,10.1,0,1.7,1,990.1284173,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T05:59:40.927Z,10.2,0,1.7,1,990.1421466,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T05:59:50.928Z,10.1,0,1.7,1,990.1470499,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T06:00:00.927Z,10.2,0,1.7,1,990.1431272,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T06:00:10.927Z,10.2,0,1.7,1,990.1460692,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:00:20.927Z,10.2,0,1.7,1,990.1274366,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T06:00:30.926Z,10.2,0,1.7,1,990.1754892,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T06:00:40.926Z,10.2,0,1.7,1,990.1441079,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:00:50.926Z,10.1,0,1.7,1,990.1490112,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:01:00.926Z,10.3,0,1.7,1,990.1597985,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:01:10.926Z,10.2,0,1.7,1,990.1499919,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:01:20.926Z,10.3,0,1.7,1,990.1676439,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:01:30.926Z,10.2,0,1.7,1,990.1715665,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:01:40.926Z,10.2,0,1.7,1,990.1313592,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:01:50.926Z,10.1,0,1.7,1,990.1892185,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T06:02:00.925Z,10.3,0,1.7,1,990.1892185,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:02:10.924Z,10.1,0,1.7,1,990.1519532,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:02:20.925Z,10.3,0,1.7,1,990.1784312,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:02:30.925Z,10.1,0,1.7,1,990.1627405,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:02:40.925Z,10.2,0,1.7,1,990.1637212,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:02:50.924Z,10.2,0,1.7,1,990.1666632,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:03:00.923Z,10.1,0,1.7,1,990.1470499,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:03:10.923Z,10.2,0,1.7,1,990.1392046,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:03:20.924Z,10.3,0,1.7,1,990.1843152,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:03:30.924Z,10.1,0,1.7,1,990.1490112,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:03:40.924Z,10.1,0,1.7,1,990.1774505,0,-1.2,1,1463.9,0,3.62,1
2019-03-08T06:03:50.923Z,10.4,0,1.7,1,990.2039285,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:04:00.923Z,10.3,0,1.7,1,990.2117738,0,-1.1,1,1463.9,0,3.62,1
2019-03-08T06:04:10.923Z,10,0,1.7,1,990.1852958,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:04:20.922Z,10.3,0,1.7,1,990.1764698,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:04:30.922Z,10.1,0,1.7,1,990.1715665,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:04:40.922Z,10.3,0,1.7,1,990.2166771,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:04:50.922Z,10.4,0,1.7,1,990.2088318,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:05:00.921Z,10.3,0,1.7,1,990.1803925,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:05:10.923Z,10.3,0,1.7,1,990.2029478,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:05:20.921Z,10.1,0,1.7,1,990.1862765,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:05:30.922Z,10.2,0,1.7,1,990.1941218,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:05:40.922Z,10.2,0,1.7,1,990.1833345,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:05:50.921Z,10.5,0,1.7,1,990.2029478,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:06:00.922Z,10.2,0,1.7,1,990.1745085,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:06:10.921Z,10.3,0,1.7,1,990.1921605,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:06:20.920Z,10.3,0,1.7,1,990.1911798,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:06:30.920Z,10.2,0,1.7,1,990.2156964,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:06:40.919Z,10.2,0,1.7,1,990.2470777,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:06:50.919Z,10.2,0,1.7,1,990.1951025,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:07:00.920Z,10.4,0,1.7,1,990.2137351,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:07:10.920Z,10.4,0,1.7,1,990.2107931,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:07:20.920Z,10.3,0,1.7,1,990.2225611,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:07:30.920Z,10.3,0,1.7,1,990.2284451,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:07:40.919Z,10.2,0,1.7,1,990.1911798,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:07:50.919Z,10.3,0,1.7,1,990.2107931,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:08:00.919Z,10.2,0,1.7,1,990.2068705,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:08:10.918Z,10.3,0,1.7,1,990.2088318,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:08:20.919Z,10.2,0,1.7,1,990.2019671,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:08:30.919Z,10.3,0,1.7,1,990.249039,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:08:40.918Z,10.3,0,1.7,1,990.2372711,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:08:50.917Z,10.1,0,1.7,1,990.2411937,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:09:00.918Z,10.2,0,1.7,1,990.2137351,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:09:10.918Z,10.1,0,1.7,1,990.2539424,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:09:20.919Z,10.1,0,1.7,1,990.2313871,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:09:30.919Z,10.2,0,1.7,1,990.2205998,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:09:40.917Z,10.2,0,1.7,1,990.2402131,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:09:50.917Z,10.2,0,1.7,1,990.2068705,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:10:00.918Z,10.4,0,1.7,1,990.2196191,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:10:10.916Z,10.3,0,1.7,1,990.249039,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:10:20.916Z,10.2,0,1.7,1,990.2245224,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:10:30.916Z,10.3,0,1.7,1,990.2559037,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:10:40.916Z,10.5,0,1.7,1,990.2313871,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:10:50.916Z,10.1,0,1.7,1,990.2196191,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:11:00.915Z,10.2,0,1.7,1,990.2411937,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:11:10.916Z,10.3,0,1.7,1,990.2529617,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:11:20.917Z,10.2,0,1.7,1,990.251981,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:11:30.915Z,10.3,0,1.7,1,990.2196191,0,-1.1,1,1463.9,0,3.63,1
2019-03-08T06:11:40.914Z,10.1,0,1.7,1,990.2264838,0,-1.2,1,1463.9,0,3.63,1
2019-03-08T06:11:50.914Z,10.2,0,1.7,1,990.2245224,0,-1.1,1,1463.9,0,3.63,1
